country_code,cluster_name,attach_code,age_grp,simulation_index,ifr
AFG,Asia-Europe,AFG,1,60,2.6676321055294356e-4
ARE,Asia-Europe,ARE,1,60,3.104261635618313e-5
ARM,Asia-Europe,ARM,1,60,8.593392581670821e-6
AZE,Asia-Europe,AZE,1,60,2.3628945998784855e-4
BHR,Asia-Europe,BHR,1,60,1.2290494975586498e-5
CYP,Asia-Europe,CYP,1,60,2.537481252128874e-6
DJI,Asia-Europe,DJI,1,60,2.3895607287179727e-4
EGY,Asia-Europe,EGY,1,60,6.671557791321313e-4
ERI,Asia-Europe,ERI,1,60,4.7641286368461315e-4
GEO,Asia-Europe,GEO,1,60,1.9009289880307523e-5
IRN,Asia-Europe,IRN,1,60,3.6169107500680834e-5
IRQ,Asia-Europe,IRQ,1,60,1.4418000767990597e-5
ISR,Asia-Europe,ISR,1,60,4.181022837463298e-6
JOR,Asia-Europe,JOR,1,60,1.4649971237393688e-5
KAZ,Asia-Europe,KAZ,1,60,4.5290178326364887e-5
KGZ,Asia-Europe,KGZ,1,60,1.9235978538758074e-5
KWT,Asia-Europe,KWT,1,60,3.736246121153503e-5
LBN,Asia-Europe,LBN,1,60,1.4777990223283537e-5
OMN,Asia-Europe,OMN,1,60,2.4579877294836243e-5
PAK,Asia-Europe,PAK,1,60,5.230560361032201e-4
PSE,Asia-Europe,PSE,1,60,6.248843651632003e-5
QAT,Asia-Europe,QAT,1,60,6.223526634510784e-5
RWA,Asia-Europe,RWA,1,60,3.3347751750798104e-5
SAU,Asia-Europe,SAU,1,60,2.7667238186698597e-5
SYR,Asia-Europe,SYR,1,60,4.27608493362179e-5
TJK,Asia-Europe,TJK,1,60,4.3261615586366364e-4
TKM,Asia-Europe,TKM,1,60,4.4998182053778655e-4
TUR,Asia-Europe,TUR,1,60,3.935672583093535e-5
UZB,Asia-Europe,UZB,1,60,5.6647137015317395e-5
YEM,Asia-Europe,YEM,1,60,3.113504526504485e-4
AFG,Asia-Europe,AFG,1,61,5.382724257707188e-4
ARE,Asia-Europe,ARE,1,61,1.0569026087943835e-5
ARM,Asia-Europe,ARM,1,61,6.734702561464905e-6
AZE,Asia-Europe,AZE,1,61,1.755148424717031e-4
BHR,Asia-Europe,BHR,1,61,7.950829401085541e-6
CYP,Asia-Europe,CYP,1,61,5.3206873045379085e-6
DJI,Asia-Europe,DJI,1,61,3.645513392873138e-4
EGY,Asia-Europe,EGY,1,61,4.6726301888718206e-5
ERI,Asia-Europe,ERI,1,61,2.8169901894685963e-5
GEO,Asia-Europe,GEO,1,61,1.900778989383608e-5
IRN,Asia-Europe,IRN,1,61,1.8717474379150596e-5
IRQ,Asia-Europe,IRQ,1,61,4.411780309508561e-4
ISR,Asia-Europe,ISR,1,61,3.831439351581875e-6
JOR,Asia-Europe,JOR,1,61,8.386937141521525e-5
KAZ,Asia-Europe,KAZ,1,61,2.1367518866637126e-5
KGZ,Asia-Europe,KGZ,1,61,1.023194116562264e-5
KWT,Asia-Europe,KWT,1,61,4.514596053482826e-5
LBN,Asia-Europe,LBN,1,61,1.6840375833844462e-5
OMN,Asia-Europe,OMN,1,61,5.783736504095406e-5
PAK,Asia-Europe,PAK,1,61,5.110906727298383e-5
PSE,Asia-Europe,PSE,1,61,3.0896183883264576e-5
QAT,Asia-Europe,QAT,1,61,1.9257026964431253e-5
RWA,Asia-Europe,RWA,1,61,1.2224815464825537e-4
SAU,Asia-Europe,SAU,1,61,4.613486363856172e-5
SYR,Asia-Europe,SYR,1,61,2.09230547940288e-5
TJK,Asia-Europe,TJK,1,61,4.082776915937865e-4
TKM,Asia-Europe,TKM,1,61,5.109554907475506e-4
TUR,Asia-Europe,TUR,1,61,8.929912060394244e-6
UZB,Asia-Europe,UZB,1,61,6.334109462772165e-5
YEM,Asia-Europe,YEM,1,61,2.597626540990824e-4
AFG,Asia-Europe,AFG,1,62,3.968450338799153e-5
ARE,Asia-Europe,ARE,1,62,3.0683753473239866e-5
ARM,Asia-Europe,ARM,1,62,2.9742555418832458e-6
AZE,Asia-Europe,AZE,1,62,5.8928268548937396e-5
BHR,Asia-Europe,BHR,1,62,1.3433768866471192e-5
CYP,Asia-Europe,CYP,1,62,3.5696450030510926e-6
DJI,Asia-Europe,DJI,1,62,1.587833482897855e-4
EGY,Asia-Europe,EGY,1,62,4.6636033793472624e-5
ERI,Asia-Europe,ERI,1,62,2.885247866686545e-4
GEO,Asia-Europe,GEO,1,62,4.694174101386507e-6
IRN,Asia-Europe,IRN,1,62,1.7478161577045212e-5
IRQ,Asia-Europe,IRQ,1,62,2.0235042551007925e-4
ISR,Asia-Europe,ISR,1,62,3.6178589484114504e-6
JOR,Asia-Europe,JOR,1,62,4.268604078756766e-5
KAZ,Asia-Europe,KAZ,1,62,3.318956628827599e-5
KGZ,Asia-Europe,KGZ,1,62,5.5294688180644967e-5
KWT,Asia-Europe,KWT,1,62,3.901285157036825e-5
LBN,Asia-Europe,LBN,1,62,1.1771555981876641e-5
OMN,Asia-Europe,OMN,1,62,2.0902974809601374e-5
PAK,Asia-Europe,PAK,1,62,5.641579160731015e-5
PSE,Asia-Europe,PSE,1,62,3.8426922203016453e-5
QAT,Asia-Europe,QAT,1,62,1.5150869325803184e-5
RWA,Asia-Europe,RWA,1,62,2.331315481385766e-4
SAU,Asia-Europe,SAU,1,62,1.0727848128422647e-4
SYR,Asia-Europe,SYR,1,62,3.1682301418829294e-5
TJK,Asia-Europe,TJK,1,62,4.716523501727738e-4
TKM,Asia-Europe,TKM,1,62,3.6852915557556934e-4
TUR,Asia-Europe,TUR,1,62,1.8710428875838647e-5
UZB,Asia-Europe,UZB,1,62,9.963131613399345e-5
YEM,Asia-Europe,YEM,1,62,5.4238972160996e-4
AFG,Asia-Europe,AFG,1,63,7.537549186211632e-4
ARE,Asia-Europe,ARE,1,63,3.0637446613936295e-5
ARM,Asia-Europe,ARM,1,63,4.6762693292742435e-6
AZE,Asia-Europe,AZE,1,63,1.264378092465918e-4
BHR,Asia-Europe,BHR,1,63,9.339940230403124e-6
CYP,Asia-Europe,CYP,1,63,2.366886834900723e-6
DJI,Asia-Europe,DJI,1,63,2.2623774497485278e-4
EGY,Asia-Europe,EGY,1,63,2.473532357922119e-4
ERI,Asia-Europe,ERI,1,63,2.8964044707694754e-4
GEO,Asia-Europe,GEO,1,63,1.4741222925497374e-5
IRN,Asia-Europe,IRN,1,63,3.9610582099055184e-5
IRQ,Asia-Europe,IRQ,1,63,8.541890771455753e-5
ISR,Asia-Europe,ISR,1,63,3.954867857412418e-6
JOR,Asia-Europe,JOR,1,63,1.638900288347754e-5
KAZ,Asia-Europe,KAZ,1,63,3.887971676716053e-5
KGZ,Asia-Europe,KGZ,1,63,8.045111705320951e-5
KWT,Asia-Europe,KWT,1,63,3.781444394294039e-5
LBN,Asia-Europe,LBN,1,63,3.2353267437061286e-5
OMN,Asia-Europe,OMN,1,63,5.457029045439309e-5
PAK,Asia-Europe,PAK,1,63,1.6831056691194482e-4
PSE,Asia-Europe,PSE,1,63,2.089398705314321e-5
QAT,Asia-Europe,QAT,1,63,2.5309152606432273e-5
RWA,Asia-Europe,RWA,1,63,1.1014655517765785e-4
SAU,Asia-Europe,SAU,1,63,5.4427609791193715e-5
SYR,Asia-Europe,SYR,1,63,5.1911195481292305e-5
TJK,Asia-Europe,TJK,1,63,6.465094446925459e-4
TKM,Asia-Europe,TKM,1,63,9.6970252867587e-5
TUR,Asia-Europe,TUR,1,63,2.332187816572003e-5
UZB,Asia-Europe,UZB,1,63,6.171564067788057e-5
YEM,Asia-Europe,YEM,1,63,1.7202217703222815e-4
AFG,Asia-Europe,AFG,1,64,2.427313078292106e-4
ARE,Asia-Europe,ARE,1,64,1.3578835378904653e-5
ARM,Asia-Europe,ARM,1,64,1.1241230891340216e-5
AZE,Asia-Europe,AZE,1,64,2.0580916274998975e-4
BHR,Asia-Europe,BHR,1,64,1.965984179477833e-5
CYP,Asia-Europe,CYP,1,64,4.229943039050915e-6
DJI,Asia-Europe,DJI,1,64,3.630861412429904e-4
EGY,Asia-Europe,EGY,1,64,1.40832788528892e-4
ERI,Asia-Europe,ERI,1,64,9.978577610243623e-5
GEO,Asia-Europe,GEO,1,64,8.45505840557641e-6
IRN,Asia-Europe,IRN,1,64,2.6374893067177026e-5
IRQ,Asia-Europe,IRQ,1,64,8.468947090607496e-5
ISR,Asia-Europe,ISR,1,64,3.0435769493479744e-6
JOR,Asia-Europe,JOR,1,64,1.9646480131866426e-5
KAZ,Asia-Europe,KAZ,1,64,5.687876519555348e-5
KGZ,Asia-Europe,KGZ,1,64,3.0898309050619075e-5
KWT,Asia-Europe,KWT,1,64,1.0502803922806968e-5
LBN,Asia-Europe,LBN,1,64,1.7809666107678708e-5
OMN,Asia-Europe,OMN,1,64,4.6258642357436004e-5
PAK,Asia-Europe,PAK,1,64,3.1492141682650085e-4
PSE,Asia-Europe,PSE,1,64,8.325604265795082e-5
QAT,Asia-Europe,QAT,1,64,5.069908994762594e-5
RWA,Asia-Europe,RWA,1,64,1.2503085362620592e-4
SAU,Asia-Europe,SAU,1,64,5.427348644207809e-5
SYR,Asia-Europe,SYR,1,64,4.736451758810378e-5
TJK,Asia-Europe,TJK,1,64,0.001185791509858386
TKM,Asia-Europe,TKM,1,64,4.455780448578664e-5
TUR,Asia-Europe,TUR,1,64,2.237390945158544e-5
UZB,Asia-Europe,UZB,1,64,1.2652972048725512e-4
YEM,Asia-Europe,YEM,1,64,3.8961950583425237e-4
AFG,Asia-Europe,AFG,1,65,1.214248353578705e-4
ARE,Asia-Europe,ARE,1,65,1.86512201407678e-5
ARM,Asia-Europe,ARM,1,65,5.925229995055791e-6
AZE,Asia-Europe,AZE,1,65,9.558959938709886e-5
BHR,Asia-Europe,BHR,1,65,1.6821739554729363e-5
CYP,Asia-Europe,CYP,1,65,2.2192018586271703e-6
DJI,Asia-Europe,DJI,1,65,1.8275137261537536e-4
EGY,Asia-Europe,EGY,1,65,6.983795005000728e-5
ERI,Asia-Europe,ERI,1,65,6.927682236111579e-5
GEO,Asia-Europe,GEO,1,65,1.8574555603694514e-5
IRN,Asia-Europe,IRN,1,65,1.8069215558203112e-5
IRQ,Asia-Europe,IRQ,1,65,1.4072057946847548e-4
ISR,Asia-Europe,ISR,1,65,4.244422559335313e-6
JOR,Asia-Europe,JOR,1,65,1.3749737505090712e-4
KAZ,Asia-Europe,KAZ,1,65,4.5795023558265234e-5
KGZ,Asia-Europe,KGZ,1,65,1.7668464506206154e-5
KWT,Asia-Europe,KWT,1,65,4.136144540413079e-5
LBN,Asia-Europe,LBN,1,65,5.2553931659394e-6
OMN,Asia-Europe,OMN,1,65,5.7407638278312393e-5
PAK,Asia-Europe,PAK,1,65,2.82211217113575e-4
PSE,Asia-Europe,PSE,1,65,6.346169567811546e-5
QAT,Asia-Europe,QAT,1,65,1.4363863502510197e-5
RWA,Asia-Europe,RWA,1,65,5.004196011948609e-5
SAU,Asia-Europe,SAU,1,65,2.2008573083075058e-5
SYR,Asia-Europe,SYR,1,65,7.784489458815079e-5
TJK,Asia-Europe,TJK,1,65,4.2968934537533334e-4
TKM,Asia-Europe,TKM,1,65,6.20095267143621e-4
TUR,Asia-Europe,TUR,1,65,1.4921133902568038e-5
UZB,Asia-Europe,UZB,1,65,8.189835229612425e-5
YEM,Asia-Europe,YEM,1,65,3.620006169083734e-4
AFG,Asia-Europe,AFG,1,66,4.9596514683875174e-5
ARE,Asia-Europe,ARE,1,66,3.0190093072107296e-5
ARM,Asia-Europe,ARM,1,66,4.6420819823972e-6
AZE,Asia-Europe,AZE,1,66,7.368202148493462e-5
BHR,Asia-Europe,BHR,1,66,1.715360976112303e-5
CYP,Asia-Europe,CYP,1,66,1.0065480576562392e-5
DJI,Asia-Europe,DJI,1,66,5.054359006631732e-5
EGY,Asia-Europe,EGY,1,66,2.5750895400050707e-5
ERI,Asia-Europe,ERI,1,66,2.0160224702155078e-4
GEO,Asia-Europe,GEO,1,66,1.0611583830047096e-5
IRN,Asia-Europe,IRN,1,66,4.122501219666517e-5
IRQ,Asia-Europe,IRQ,1,66,1.2067300868677393e-4
ISR,Asia-Europe,ISR,1,66,2.7995461524188508e-6
JOR,Asia-Europe,JOR,1,66,1.2928028049264965e-4
KAZ,Asia-Europe,KAZ,1,66,2.303574235237049e-5
KGZ,Asia-Europe,KGZ,1,66,7.232342491690874e-5
KWT,Asia-Europe,KWT,1,66,7.02230817823646e-5
LBN,Asia-Europe,LBN,1,66,1.0559575270340062e-5
OMN,Asia-Europe,OMN,1,66,1.0259176367294999e-4
PAK,Asia-Europe,PAK,1,66,4.1611070700087063e-4
PSE,Asia-Europe,PSE,1,66,9.396133442932045e-5
QAT,Asia-Europe,QAT,1,66,4.177406834366543e-5
RWA,Asia-Europe,RWA,1,66,4.772171977531588e-5
SAU,Asia-Europe,SAU,1,66,2.227507909845777e-5
SYR,Asia-Europe,SYR,1,66,1.0866399297413343e-4
TJK,Asia-Europe,TJK,1,66,0.0010419020778781307
TKM,Asia-Europe,TKM,1,66,1.0065711098654997e-4
TUR,Asia-Europe,TUR,1,66,1.2207655188574286e-5
UZB,Asia-Europe,UZB,1,66,9.00152209002221e-5
YEM,Asia-Europe,YEM,1,66,3.411395913239895e-4
AFG,Asia-Europe,AFG,1,67,9.816686776769627e-4
ARE,Asia-Europe,ARE,1,67,8.616505759290508e-6
ARM,Asia-Europe,ARM,1,67,1.3181813851358389e-5
AZE,Asia-Europe,AZE,1,67,2.610212067042484e-4
BHR,Asia-Europe,BHR,1,67,1.261390634081231e-5
CYP,Asia-Europe,CYP,1,67,2.1257716215917096e-6
DJI,Asia-Europe,DJI,1,67,6.462010720681896e-5
EGY,Asia-Europe,EGY,1,67,3.571985635015711e-5
ERI,Asia-Europe,ERI,1,67,1.3972680695259452e-4
GEO,Asia-Europe,GEO,1,67,6.684756756713547e-6
IRN,Asia-Europe,IRN,1,67,4.245877672611765e-5
IRQ,Asia-Europe,IRQ,1,67,1.9193072837030817e-4
ISR,Asia-Europe,ISR,1,67,5.049657211347895e-6
JOR,Asia-Europe,JOR,1,67,6.965518275772804e-5
KAZ,Asia-Europe,KAZ,1,67,5.489314875765865e-5
KGZ,Asia-Europe,KGZ,1,67,5.711304073479743e-5
KWT,Asia-Europe,KWT,1,67,6.896383385633142e-5
LBN,Asia-Europe,LBN,1,67,1.0175552064610708e-5
OMN,Asia-Europe,OMN,1,67,5.946433382136857e-5
PAK,Asia-Europe,PAK,1,67,1.1131251428734292e-4
PSE,Asia-Europe,PSE,1,67,4.102197886965029e-5
QAT,Asia-Europe,QAT,1,67,1.9020148069725268e-5
RWA,Asia-Europe,RWA,1,67,5.148439161168341e-5
SAU,Asia-Europe,SAU,1,67,3.091052370732995e-5
SYR,Asia-Europe,SYR,1,67,1.2641199845097022e-5
TJK,Asia-Europe,TJK,1,67,5.094399336231687e-4
TKM,Asia-Europe,TKM,1,67,1.3671996460778898e-4
TUR,Asia-Europe,TUR,1,67,4.565768995803773e-5
UZB,Asia-Europe,UZB,1,67,2.194831685772615e-5
YEM,Asia-Europe,YEM,1,67,0.0010832558501129123
AFG,Asia-Europe,AFG,1,68,3.8111603083004896e-5
ARE,Asia-Europe,ARE,1,68,8.168130072021009e-6
ARM,Asia-Europe,ARM,1,68,6.500859129648382e-6
AZE,Asia-Europe,AZE,1,68,1.9676051514486606e-4
BHR,Asia-Europe,BHR,1,68,1.0514861510408459e-5
CYP,Asia-Europe,CYP,1,68,5.08918375787978e-6
DJI,Asia-Europe,DJI,1,68,4.044250784024459e-4
EGY,Asia-Europe,EGY,1,68,1.693816782295634e-4
ERI,Asia-Europe,ERI,1,68,3.437714883046346e-4
GEO,Asia-Europe,GEO,1,68,1.649945309880748e-5
IRN,Asia-Europe,IRN,1,68,3.883238993981808e-5
IRQ,Asia-Europe,IRQ,1,68,2.1485245655892285e-4
ISR,Asia-Europe,ISR,1,68,2.2230849662240566e-6
JOR,Asia-Europe,JOR,1,68,1.7581037019411188e-5
KAZ,Asia-Europe,KAZ,1,68,1.2674491364165914e-5
KGZ,Asia-Europe,KGZ,1,68,1.2642499675654459e-5
KWT,Asia-Europe,KWT,1,68,2.2010707695315934e-5
LBN,Asia-Europe,LBN,1,68,3.397003747526779e-6
OMN,Asia-Europe,OMN,1,68,8.893247845159687e-6
PAK,Asia-Europe,PAK,1,68,4.530193864105751e-4
PSE,Asia-Europe,PSE,1,68,7.668450463189282e-5
QAT,Asia-Europe,QAT,1,68,2.1735975392588707e-5
RWA,Asia-Europe,RWA,1,68,1.7880940300300934e-4
SAU,Asia-Europe,SAU,1,68,3.1362008483600245e-5
SYR,Asia-Europe,SYR,1,68,9.313564190240957e-6
TJK,Asia-Europe,TJK,1,68,4.2709758300726885e-4
TKM,Asia-Europe,TKM,1,68,4.5692056133152926e-4
TUR,Asia-Europe,TUR,1,68,1.1991143652638713e-5
UZB,Asia-Europe,UZB,1,68,5.9104639006657635e-5
YEM,Asia-Europe,YEM,1,68,1.7879376946779553e-4
AFG,Asia-Europe,AFG,1,69,9.721014553409843e-5
ARE,Asia-Europe,ARE,1,69,3.416536665750718e-5
ARM,Asia-Europe,ARM,1,69,8.97127244923798e-6
AZE,Asia-Europe,AZE,1,69,2.0522145646128487e-4
BHR,Asia-Europe,BHR,1,69,6.872238083626893e-6
CYP,Asia-Europe,CYP,1,69,7.14716067567414e-6
DJI,Asia-Europe,DJI,1,69,7.449550006345471e-5
EGY,Asia-Europe,EGY,1,69,2.8593637157710365e-4
ERI,Asia-Europe,ERI,1,69,1.6002561482772183e-4
GEO,Asia-Europe,GEO,1,69,6.004735726244342e-6
IRN,Asia-Europe,IRN,1,69,3.413692803784523e-5
IRQ,Asia-Europe,IRQ,1,69,1.7836678381889567e-4
ISR,Asia-Europe,ISR,1,69,3.6163914665817054e-6
JOR,Asia-Europe,JOR,1,69,8.614482431353642e-5
KAZ,Asia-Europe,KAZ,1,69,6.568291075309013e-5
KGZ,Asia-Europe,KGZ,1,69,5.3815151126025165e-5
KWT,Asia-Europe,KWT,1,69,7.6154788059016025e-6
LBN,Asia-Europe,LBN,1,69,1.5163544607534729e-5
OMN,Asia-Europe,OMN,1,69,7.295211561774448e-5
PAK,Asia-Europe,PAK,1,69,1.1524341345564785e-4
PSE,Asia-Europe,PSE,1,69,5.5962299829797435e-5
QAT,Asia-Europe,QAT,1,69,2.208525926034628e-5
RWA,Asia-Europe,RWA,1,69,4.1757546633879824e-5
SAU,Asia-Europe,SAU,1,69,2.7854398758085953e-5
SYR,Asia-Europe,SYR,1,69,9.213338693245532e-5
TJK,Asia-Europe,TJK,1,69,3.1207813871122147e-4
TKM,Asia-Europe,TKM,1,69,1.9706231894115107e-4
TUR,Asia-Europe,TUR,1,69,7.625876113826185e-6
UZB,Asia-Europe,UZB,1,69,5.3768422117283934e-5
YEM,Asia-Europe,YEM,1,69,3.8289829656988443e-4
AFG,Asia-Europe,AFG,1,70,2.025830603996563e-4
ARE,Asia-Europe,ARE,1,70,1.6713890560363756e-5
ARM,Asia-Europe,ARM,1,70,2.122669140644036e-5
AZE,Asia-Europe,AZE,1,70,1.4831406673940258e-4
BHR,Asia-Europe,BHR,1,70,1.338780002822107e-5
CYP,Asia-Europe,CYP,1,70,1.1299726859020834e-6
DJI,Asia-Europe,DJI,1,70,8.29915751934153e-5
EGY,Asia-Europe,EGY,1,70,1.9675077908805285e-4
ERI,Asia-Europe,ERI,1,70,1.9721926796891967e-4
GEO,Asia-Europe,GEO,1,70,1.791759609431066e-5
IRN,Asia-Europe,IRN,1,70,3.915109539227879e-5
IRQ,Asia-Europe,IRQ,1,70,2.631403507931746e-4
ISR,Asia-Europe,ISR,1,70,2.2582147830147204e-6
JOR,Asia-Europe,JOR,1,70,7.190227499677218e-5
KAZ,Asia-Europe,KAZ,1,70,2.3486537542304155e-5
KGZ,Asia-Europe,KGZ,1,70,1.7417194753766878e-6
KWT,Asia-Europe,KWT,1,70,6.772490288138778e-5
LBN,Asia-Europe,LBN,1,70,4.031324342513818e-6
OMN,Asia-Europe,OMN,1,70,7.406385684153833e-5
PAK,Asia-Europe,PAK,1,70,4.907067247190335e-4
PSE,Asia-Europe,PSE,1,70,2.4072883345954054e-5
QAT,Asia-Europe,QAT,1,70,3.421024080032227e-5
RWA,Asia-Europe,RWA,1,70,2.8971338540134765e-4
SAU,Asia-Europe,SAU,1,70,2.1805376757314493e-5
SYR,Asia-Europe,SYR,1,70,5.740043565272984e-5
TJK,Asia-Europe,TJK,1,70,2.500309057462634e-4
TKM,Asia-Europe,TKM,1,70,6.354172274067055e-5
TUR,Asia-Europe,TUR,1,70,2.6109679649620614e-5
UZB,Asia-Europe,UZB,1,70,1.163264352441879e-4
YEM,Asia-Europe,YEM,1,70,7.261686918558554e-5
AFG,Asia-Europe,AFG,1,71,0.0011964339384023808
ARE,Asia-Europe,ARE,1,71,2.0408117013687824e-5
ARM,Asia-Europe,ARM,1,71,2.577220853492017e-5
AZE,Asia-Europe,AZE,1,71,1.0472281172305306e-4
BHR,Asia-Europe,BHR,1,71,4.303888456420934e-6
CYP,Asia-Europe,CYP,1,71,3.628631984645813e-6
DJI,Asia-Europe,DJI,1,71,2.800242104833438e-4
EGY,Asia-Europe,EGY,1,71,7.048337972821053e-5
ERI,Asia-Europe,ERI,1,71,1.2234927825064981e-5
GEO,Asia-Europe,GEO,1,71,1.3339922012102503e-5
IRN,Asia-Europe,IRN,1,71,4.137399240531269e-5
IRQ,Asia-Europe,IRQ,1,71,1.3626180376974663e-5
ISR,Asia-Europe,ISR,1,71,3.2694740180890763e-6
JOR,Asia-Europe,JOR,1,71,7.981901094211756e-5
KAZ,Asia-Europe,KAZ,1,71,3.261439988438491e-5
KGZ,Asia-Europe,KGZ,1,71,4.9355156192914564e-5
KWT,Asia-Europe,KWT,1,71,5.340916002669561e-5
LBN,Asia-Europe,LBN,1,71,9.1795457760826e-6
OMN,Asia-Europe,OMN,1,71,6.780033262596923e-5
PAK,Asia-Europe,PAK,1,71,6.713129710484673e-4
PSE,Asia-Europe,PSE,1,71,4.7680687107407976e-5
QAT,Asia-Europe,QAT,1,71,3.335115595624046e-6
RWA,Asia-Europe,RWA,1,71,1.8819415827718198e-4
SAU,Asia-Europe,SAU,1,71,7.400755493273141e-6
SYR,Asia-Europe,SYR,1,71,7.931207866920448e-6
TJK,Asia-Europe,TJK,1,71,1.3862303040911337e-4
TKM,Asia-Europe,TKM,1,71,2.826435388908679e-5
TUR,Asia-Europe,TUR,1,71,2.1146481866801164e-5
UZB,Asia-Europe,UZB,1,71,1.1873456933716105e-4
YEM,Asia-Europe,YEM,1,71,9.775579106853108e-4
AFG,Asia-Europe,AFG,1,72,1.4066351418660455e-4
ARE,Asia-Europe,ARE,1,72,1.3866135507368438e-5
ARM,Asia-Europe,ARM,1,72,6.0184275885186895e-6
AZE,Asia-Europe,AZE,1,72,1.0624528334572343e-4
BHR,Asia-Europe,BHR,1,72,2.3149517149739825e-5
CYP,Asia-Europe,CYP,1,72,7.300745545997843e-6
DJI,Asia-Europe,DJI,1,72,1.4100372502949437e-4
EGY,Asia-Europe,EGY,1,72,3.7118373544858926e-4
ERI,Asia-Europe,ERI,1,72,3.571826620503595e-5
GEO,Asia-Europe,GEO,1,72,3.130634886473817e-5
IRN,Asia-Europe,IRN,1,72,5.900925911187291e-5
IRQ,Asia-Europe,IRQ,1,72,3.0446172878867883e-4
ISR,Asia-Europe,ISR,1,72,4.453704673273366e-6
JOR,Asia-Europe,JOR,1,72,9.113233634548916e-5
KAZ,Asia-Europe,KAZ,1,72,9.780285199263479e-5
KGZ,Asia-Europe,KGZ,1,72,3.364002478418321e-5
KWT,Asia-Europe,KWT,1,72,6.336364020738649e-5
LBN,Asia-Europe,LBN,1,72,1.9732604592579458e-5
OMN,Asia-Europe,OMN,1,72,4.7999640816378286e-5
PAK,Asia-Europe,PAK,1,72,6.848700402016146e-4
PSE,Asia-Europe,PSE,1,72,3.770240450232091e-5
QAT,Asia-Europe,QAT,1,72,6.443487683751389e-6
RWA,Asia-Europe,RWA,1,72,5.104036685966067e-4
SAU,Asia-Europe,SAU,1,72,2.676538221283179e-5
SYR,Asia-Europe,SYR,1,72,1.0494882688839215e-5
TJK,Asia-Europe,TJK,1,72,5.325157788623105e-4
TKM,Asia-Europe,TKM,1,72,6.0417133432198986e-5
TUR,Asia-Europe,TUR,1,72,4.109655466553124e-5
UZB,Asia-Europe,UZB,1,72,8.221717875809648e-5
YEM,Asia-Europe,YEM,1,72,3.325101051348048e-4
AFG,Asia-Europe,AFG,1,73,1.5547976663342935e-4
ARE,Asia-Europe,ARE,1,73,3.2724815332877345e-5
ARM,Asia-Europe,ARM,1,73,1.3382069174471173e-5
AZE,Asia-Europe,AZE,1,73,9.070834432334466e-5
BHR,Asia-Europe,BHR,1,73,1.1026802171144091e-5
CYP,Asia-Europe,CYP,1,73,1.729498960877238e-6
DJI,Asia-Europe,DJI,1,73,1.1220844559969964e-4
EGY,Asia-Europe,EGY,1,73,1.7019026968359896e-4
ERI,Asia-Europe,ERI,1,73,1.0643814015916578e-4
GEO,Asia-Europe,GEO,1,73,2.905971950508588e-5
IRN,Asia-Europe,IRN,1,73,2.824977421426012e-5
IRQ,Asia-Europe,IRQ,1,73,1.9003153215698293e-4
ISR,Asia-Europe,ISR,1,73,4.094617692527724e-6
JOR,Asia-Europe,JOR,1,73,1.1435274333574032e-4
KAZ,Asia-Europe,KAZ,1,73,4.494846328801887e-5
KGZ,Asia-Europe,KGZ,1,73,3.261752226343289e-5
KWT,Asia-Europe,KWT,1,73,4.833547923887932e-5
LBN,Asia-Europe,LBN,1,73,1.8951200591004214e-5
OMN,Asia-Europe,OMN,1,73,6.12678407297811e-5
PAK,Asia-Europe,PAK,1,73,3.8084254175883937e-5
PSE,Asia-Europe,PSE,1,73,3.4119263879366264e-5
QAT,Asia-Europe,QAT,1,73,1.0290109574857444e-5
RWA,Asia-Europe,RWA,1,73,5.788659916254248e-4
SAU,Asia-Europe,SAU,1,73,3.6654719190521025e-5
SYR,Asia-Europe,SYR,1,73,4.9441417627427354e-5
TJK,Asia-Europe,TJK,1,73,2.0414828498822066e-4
TKM,Asia-Europe,TKM,1,73,1.126434763645324e-4
TUR,Asia-Europe,TUR,1,73,1.3573061633923577e-5
UZB,Asia-Europe,UZB,1,73,6.090943869289564e-5
YEM,Asia-Europe,YEM,1,73,3.9090328513698124e-5
AFG,Asia-Europe,AFG,1,74,1.5819762424536582e-4
ARE,Asia-Europe,ARE,1,74,2.2100247576831203e-5
ARM,Asia-Europe,ARM,1,74,1.4418521061100307e-5
AZE,Asia-Europe,AZE,1,74,1.909648280879664e-5
BHR,Asia-Europe,BHR,1,74,1.887931714434987e-5
CYP,Asia-Europe,CYP,1,74,1.2951626187987496e-6
DJI,Asia-Europe,DJI,1,74,2.4078333724005666e-4
EGY,Asia-Europe,EGY,1,74,1.3196170755137835e-4
ERI,Asia-Europe,ERI,1,74,4.300974661055218e-4
GEO,Asia-Europe,GEO,1,74,5.398775333668566e-6
IRN,Asia-Europe,IRN,1,74,3.4175800076616555e-5
IRQ,Asia-Europe,IRQ,1,74,2.906227356417014e-4
ISR,Asia-Europe,ISR,1,74,4.963063743042107e-6
JOR,Asia-Europe,JOR,1,74,1.0760984773306847e-4
KAZ,Asia-Europe,KAZ,1,74,3.221672722164467e-5
KGZ,Asia-Europe,KGZ,1,74,3.292341086144792e-5
KWT,Asia-Europe,KWT,1,74,4.627901166723197e-5
LBN,Asia-Europe,LBN,1,74,9.761181699792123e-6
OMN,Asia-Europe,OMN,1,74,4.530464435985112e-5
PAK,Asia-Europe,PAK,1,74,5.25163321768495e-4
PSE,Asia-Europe,PSE,1,74,1.6735873464774872e-5
