exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T,r0
ARG,23,2013,TRUE,TRUE,TRUE,TRUE,2,ARGA130506,INF_A,6186,05,06,0.6122064278292101,0.09752843642853164,3784.893660825909,0.00114176210577515,1,98,NA,NA,FALSE,2.8709256603883517
ARG,23,2013,TRUE,TRUE,TRUE,TRUE,2,ARGB130617,INF_B,4860,06,17,0.670407971011909,0.08591181257548391,2869.261678884898,1.338863178583036e-4,1,126,NA,NA,FALSE,2.528969357918219
ARG,24,2017,TRUE,TRUE,TRUE,TRUE,2,ARGA170327,INF_A,2767,03,27,0.6731433113777643,0.07606894653044984,485.4830813323495,6.448515659318887e-4,1,49,NA,NA,FALSE,2.239226819892799
ARG,24,2017,TRUE,TRUE,TRUE,TRUE,2,ARGB170424,INF_B,4861,04,24,0.7128218311385415,0.07834804834359438,3774.625248690153,3.5572025544535575e-4,1,NA,10,NA,FALSE,2.306316297768199
ARG,25,2010,FALSE,FALSE,TRUE,TRUE,2,ARGA100906,INF_A,6067,09,06,0.7591032433273939,0.08312922468954714,6599.273724080149,1.4681458474499957e-4,1,77,NA,NA,FALSE,2.447058858205905
ARG,25,2010,FALSE,FALSE,TRUE,TRUE,2,ARGB100524,INF_B,6296,05,24,0.6382237919140786,0.0893412602359633,6358.137912143731,2.2411190764351415e-4,1,168,NA,NA,FALSE,2.6299213433080793
ARG,26,2011,TRUE,TRUE,TRUE,TRUE,1,ARGA110509,INF_A,7449,05,09,0.5920986744188496,0.09709935138289905,1912.8112304042415,5.273763661814993e-4,1,126,NA,NA,FALSE,2.858294767152427
ARG,27,2014,FALSE,FALSE,TRUE,TRUE,2,ARGA140526,INF_A,2465,05,26,0.6700466352289094,0.08769339139198123,5166.192137335071,3.806048784559502e-4,1,119,NA,NA,FALSE,2.581413347872211
ARG,27,2014,FALSE,FALSE,TRUE,TRUE,2,ARGB140602,INF_B,9281,06,02,0.707348316467739,0.08400433797757671,3213.257974415679,1.098084992805558e-4,1,98,NA,NA,FALSE,2.4728193982735394
ARG,28,2012,FALSE,TRUE,FALSE,TRUE,2,ARGA120625,INF_A,3709,06,25,0.7361629832985406,0.078787761422438915,2393.5311238517997,4.4323102451975416e-4,1,119,NA,NA,FALSE,2.3192600463557014
ARG,28,2012,FALSE,TRUE,FALSE,TRUE,2,ARGB120702,INF_B,7493,07,02,0.7050623617314516,0.08326477833901343,1720.0801043252586,2.366428591320488e-4,1,98,NA,NA,FALSE,2.4510491246847206
ARG,29,2013,FALSE,FALSE,FALSE,TRUE,2,ARGA130506,INF_A,6620,05,06,0.5967285405122283,0.1005011193974486,3489.1993050133424,0.00111440943247095,1,91,NA,NA,FALSE,2.9584319521755384
ARG,29,2013,FALSE,FALSE,FALSE,TRUE,2,ARGB130617,INF_B,7188,06,17,0.6650031304117391,0.08560332104526429,3296.312938173748,1.4564976695521524e-4,1,154,NA,NA,FALSE,2.519888352597591
ARG,30,2011,FALSE,FALSE,TRUE,TRUE,1,ARGA110509,INF_A,489,05,09,0.6356696054113332,0.09119459251687542,1670.6457906981937,4.753357149595925e-4,1,112,NA,NA,FALSE,2.6844775260722287
ARG,1,2012,FALSE,TRUE,TRUE,TRUE,2,ARGA120625,INF_A,2759,06,25,0.6360541019363846,0.09096443152651391,2568.7694974463825,4.487371030585954e-4,2,119,NA,NA,FALSE,2.677702321655479
ARG,1,2012,FALSE,TRUE,TRUE,TRUE,2,ARGB120702,INF_B,4220,07,02,0.5741415754883539,0.1022012887733919,1696.2295317685064,2.4308538159574557e-4,2,98,NA,NA,FALSE,3.0084795082232443
ARG,2,2018,TRUE,TRUE,TRUE,TRUE,2,ARGA180521,INF_A,6857,05,21,0.6594930177750579,0.08886255413584902,1011.500619012226,6.211599593624067e-4,2,91,NA,NA,FALSE,2.615829764719002
ARG,2,2018,TRUE,TRUE,TRUE,TRUE,2,ARGB180514,INF_B,1284,05,14,0.5460529220931494,0.10679915645192796,636.346819030357,3.962029960852872e-4,2,77,NA,NA,FALSE,3.1438260469843
ARG,3,2012,TRUE,TRUE,TRUE,TRUE,2,ARGA120625,INF_A,7577,06,25,0.6641508639616389,0.08750402499836082,2259.474432057554,4.2892126610542185e-4,2,112,NA,NA,FALSE,2.57583900608464
ARG,3,2012,TRUE,TRUE,TRUE,TRUE,2,ARGB120702,INF_B,2325,07,02,0.5980682363085689,0.09790858258708736,1709.7985331083496,2.4333929636987604e-4,2,105,NA,NA,FALSE,2.8821159491006645
ARG,4,2012,TRUE,FALSE,TRUE,TRUE,2,ARGA120625,INF_A,4468,06,25,0.6515752001389814,0.08896194384929887,2317.724201126782,4.553344811310373e-4,2,119,NA,NA,FALSE,2.618755480429936
ARG,4,2012,TRUE,FALSE,TRUE,TRUE,2,ARGB120702,INF_B,2786,07,02,0.6380393660267267,0.0918358942944244,1657.5915791062212,2.4924451574833757e-4,2,98,NA,NA,FALSE,2.703355402070653
ARG,5,2013,FALSE,TRUE,TRUE,TRUE,2,ARGA130506,INF_A,450,05,06,0.6954724134226805,0.08634581854102405,3415.7543325080896,0.00110194509401169,2,91,NA,NA,FALSE,2.541745107318691
ARG,5,2013,FALSE,TRUE,TRUE,TRUE,2,ARGB130617,INF_B,1277,06,17,0.6484427279772305,0.08811761697766583,2848.2313470020085,1.4837190120649794e-4,2,147,NA,NA,FALSE,2.593901194128494
ARG,6,2016,FALSE,TRUE,TRUE,TRUE,2,ARGA160307,INF_A,2459,03,07,0.685970736470786,0.09094321350275825,225.8253400134643,8.924941214059276e-4,2,42,NA,NA,FALSE,2.677077730806968
ARG,6,2016,FALSE,TRUE,TRUE,TRUE,2,ARGB160314,INF_B,2810,03,14,0.661143139999877,0.06752814738854897,1691.1930807668384,3.9283789000630503e-4,2,NA,69.3362282763971,NA,FALSE,1.9878129726640053
